acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_std,acc_y_std,acc_z_std,gyro_x_std,gyro_y_std,gyro_z_std,label,total_acc
-0.0009208472078906253,0.0022946387632812493,0.0047706362471875005,-0.0002469157773437495,0.004781906516796875,-0.004305635545312499,0.009283035679434103,0.012199918619353541,0.005922773167885684,0.020116167117489803,0.015002124282703038,0.023381540605238404,0,0.005373294784134973
0.0030308117187500074,0.014175044080156256,-0.009244814945312495,-0.3284077538304686,0.08542681777343752,0.09104223601562492,0.30645342463965136,0.23086458285778366,0.210878574697904,0.6723401932056494,0.7406279918683346,0.4594421702302768,0,0.01719256518736976
-0.011330925734374999,-0.003859125179687501,-0.015056416175000005,-0.2977191967734376,0.09383117484374995,0.0407428575234375,0.3027407846886351,0.17850919235212123,0.14171870502040929,0.6897515274618645,0.7662084205218098,0.3846233738977391,0,0.01923482241106534
0.004531669835937497,-0.0031997166156249963,0.01711745235,0.0034678950156250047,0.016087154999999995,0.006529130984374999,0.23333580985279445,0.12979538676707003,0.12596178807108846,0.37872235165149604,0.36260494722772646,0.3168182827039077,0,0.01799392655527895
-9.035600337925471,-1.1236635363689196,8.345906273394531,-0.0024557885903053744,-0.37546851121434627,0.012301852812438507,0.43676993907049444,1.3151814521474503,0.3009477376553534,1.1564096998314777,0.7908832577211979,1.328024809888632,1,12.351471359071768
0.0014654347264843773,-0.002343309260937501,-0.0032602033328124986,-0.0014537243386718744,0.0008933561164062469,0.0017797519273437493,0.00624638440877559,0.01145052805070817,0.011899757373394658,0.012674748816786808,0.02887643277442541,0.024707340590874732,0,0.004274052292761931
-0.023326495234374994,0.0021783850390624986,-0.014463471155468751,-0.4559265867109373,0.09323079402734374,-0.026709800359375,0.46175612990847187,0.20832948706050225,0.1462619155274294,0.8348294565025932,0.36769655701988546,0.384334933805332,0,0.027532939166801777
0.0010503300639062524,-0.02162591363671876,-0.019330707330468756,0.023432710679687493,0.037222385861718756,-0.008498293509375004,0.007773707507747411,0.027617232249905845,0.02135993209320961,0.028727928279920028,0.019896535143392326,0.01667729201341711,0,0.029025154259059542
-9.919124140625002e-05,0.0007308729573437501,0.002642550149296875,-0.009813213555468752,-0.012167556124999994,0.007274345012890624,0.004324991581506079,0.005015895771293461,0.005664746399954894,0.013321858701918895,0.018634479716647268,0.012197224584081442,0,0.0027435534391910517
-0.017331630749999997,-0.0296921166484375,0.0027124645781249983,0.121837318671875,-0.04610792657812499,0.015443555875000008,0.3218872829010015,0.1918595241249406,0.14102728780417448,0.8017532111371477,0.6199934596973437,0.49921256334926084,0,0.034487166882861624
-0.005949545285234383,0.011847029460156248,-0.011765834325781252,0.12785505132812497,-0.034809946375000005,-0.03195146293906248,0.2571486635619746,0.15534520524928092,0.0995445061475038,0.460199804035392,0.2830635427908073,0.2603397085429577,0,0.017725237756165562
6.720159992187504e-05,0.000226756895078125,0.0007107837717187502,0.0023668922945312494,-0.00040376443281250023,0.00284932546328125,0.001991317754576541,0.006161361912739353,0.005693589862874821,0.01405313283649538,0.0065908761875542125,0.006146143538706171,0,0.000749098334423635
-0.8568865430266797,1.1354423412741514,9.057673328889322,-0.7562051916292061,0.24926570421619224,-0.9613155442538708,0.5713442185389714,0.41101047999800266,0.4981209161106268,0.07928988785739792,0.2780617212630555,0.5107918504543942,3,9.168692927067157
0.000248697335859375,-0.00014752626726562503,-0.0008454201726562495,-0.003564053763281248,6.214239054687497e-05,-2.3339046718749632e-05,0.002226626066933014,0.003455661151498215,0.004154184951516492,0.007789203250509732,0.003944268108641078,0.005225532739608113,0,0.0008935041313452344
-0.006940363285000001,-0.005502576917265626,-0.02443346129265625,0.053900831235156266,0.0016817732577343752,-0.021659927025390626,0.012107650935836716,0.011828233658386431,0.04488395522385602,0.06840390322531106,0.005961839601122346,0.03131249616119651,0,0.025989248276891957
-0.006748448945312499,0.0003391121718750014,0.01599559718281251,0.09521747182812497,0.03231372392187501,-0.0222763406859375,0.1977232595463051,0.13534429146230265,0.20370992457946593,0.3548350137375357,0.525584600235282,0.30322778367646,0,0.017364207136158064
-2.7144026796875052e-05,-0.00044647665687500026,0.0013042759742187507,8.219901921875016e-05,0.0006795179893749994,-0.0005456791194609375,0.0031005925699435733,0.005388081836421689,0.004153208984917239,0.005093372468187735,0.009179571920409179,0.006012033572328743,0,0.001378845176315781
0.00844556621460937,-0.02890484599218751,-0.007391262687500004,-0.5112523553593752,0.0717282634375,0.179449819625,0.36385183038840613,0.1495112298464638,0.22855130219864844,0.48209725738525067,0.6402502478552928,0.3011276354182191,0,0.03100723261810153
-0.0014160353176562485,0.00010155983674999963,-0.0007663673683593737,0.002622537395234375,0.004362916691406248,0.0007480971742968752,0.015730478132822183,0.008704244135714613,0.007211912312718406,0.01428450789582711,0.02300850394739408,0.004273120049144911,0,0.0016133162630360455
-0.015262555851562495,0.008103287062499994,0.003008871149999999,-0.01813297233593752,0.014128990351562499,0.030077321250000028,0.21859186741987258,0.15709870333506354,0.11970871647172876,0.5079634324614706,0.32274848724527755,0.322767617199112,0,0.0175403015349408
0.0007791635531250007,-0.0028142868515625002,-0.001504961036015626,-0.001655375212499999,0.009066652237500004,0.007282264311718752,0.01512811286284286,0.018544738976589696,0.023515509754790814,0.04175493162937348,0.07544870195214723,0.04696574283468457,0,0.003285150536173521
0.013344927382812495,-0.008285430744531247,0.00016448782500000445,0.03284500596093753,-0.01321075831249998,0.004870900601562495,0.2778228001728624,0.18228720376587615,0.10832532268326285,0.45018934498322427,0.4369661748972239,0.33794652548650084,0,0.015708676128800145
0.00047095430515624987,0.003916215266078125,0.0029169343189062507,0.028362955312812504,-0.009381760445312505,0.022425013791406254,0.016950710264915285,0.02263077830693354,0.02862103813056113,0.13093086997260284,0.09541018330088548,0.03714403334241724,0,0.004905817545386461
0.001925833877265625,-0.00014323823765625022,0.0074803315884375,0.0027096374126562516,0.006475391700781251,-0.0014397826422656254,0.003533123219308684,0.004527333383699854,0.006786461882401327,0.01949724077749931,0.022177316134421407,0.007441470341702587,0,0.007725588261648863
-0.001167924960937498,0.00018259662187500135,0.00118159517578125,-0.0019251639242187507,0.002877025773437506,-0.0012028211792187494,0.015328761039020014,0.006888519276965614,0.007281433221715302,0.02126325813716359,0.040428444759728,0.003987196241932142,0,0.0016713938494952473
0.07007182218750001,0.004739968617187512,0.014044912221874992,-0.6309777656562503,0.086615077171875,0.0709087751328125,0.581914048007382,0.24419019783624513,0.2527569320443191,1.1294921182028803,1.2240761291253788,0.4645835519825814,0,0.07162253225409385
0.009555951726562512,0.009088662851562502,0.0323599647328125,0.489178401484375,-0.12704859534375,0.015710063742187502,0.4945094909229266,0.2277835470567084,0.15057524266989888,0.6282347436836454,0.6615386844386808,0.4575061416462273,0,0.03494405991493596
-0.003633235867968747,-0.0092045729765625,-0.00829100024843748,0.0007769558539062574,0.00012292449218750598,-0.012281534945312504,0.1876400741924704,0.1520798878948565,0.11664225232747719,0.35969784141202543,0.37687781205863513,0.30087766758122925,0,0.012909889684762981
0.00033361237867187576,0.0007735680543750001,0.0021524159826640625,0.004812818794140621,-0.0445553701796875,0.038511573750000035,0.0037946648987953885,0.003724953967090284,0.006211530301525325,0.008513868941070984,0.028760641426327237,0.02254401977301257,0,0.002311406350337459
-8.883128838535397,0.868981273662686,9.154421368365423,-0.21125249226848514,-0.2922680251305411,-0.6300614344676032,0.7965130952281955,1.3000730559425173,1.0295334761819461,1.3227563978125931,1.2563315833321067,0.42197831136577557,1,12.785481492911446
0.012641143851562505,-0.021991696683593746,-0.0022191280000000077,0.03632989021718755,-0.017127951679687496,0.03006156752343751,0.19704311660500146,0.17871609787417697,0.11064612179788455,0.52332999058385,0.2758831452478741,0.2888243112354324,0,0.025462870419091965
0.008491704843749996,-0.009757824722656237,0.015189159375000004,0.2436461297656249,-0.0873265027015625,-0.038611731671874996,0.3885678486537307,0.17128271418105712,0.14231029870531345,0.6387021393682841,0.5551316128049024,0.3214892272390311,0,0.019950808429499766
-0.0001693838182812497,-0.0022706545419531265,0.0003850631996874998,0.00106216530078125,0.001365126862578125,0.0016847684671875008,0.0027829147042396116,0.005423672621665117,0.004917086112963183,0.014301845242715768,0.004721446217811562,0.007680986489492439,0,0.0023092935271509926
-35.64079935588028,33.41437432401686,-47.254892138210366,16.496393826794026,-17.821736132313653,11.853825539902894,5.5266777442052435,5.2818605716873765,5.304452622192857,5.271540359750555,5.471233523724462,5.254907599852314,3,67.96919759115544
-0.0011133362162499996,0.0005027432195312449,0.011687750382812497,0.12760171294062495,-0.021386359138281248,0.030703560939453128,0.005168344049830317,0.0229137467822424,0.02930036904179949,0.10609786729820624,0.024060386269077416,0.03174786308217362,0,0.011751415969411183
0.0326342603125,-0.0020393700078124907,-0.004280350806249995,0.022235295180468663,-0.02186177649999999,-0.02509169868749998,0.48271301466927763,0.21405963815615858,0.12432120123443349,0.736001123588694,0.34290994157691124,0.4248386070418985,0,0.032976891593922905
0.0018344484546874997,-0.0019801609578906257,-0.00602956424484375,0.000766099258313281,-0.005952114058593749,0.002241045424218751,0.006478921392912465,0.013852962275074227,0.010468043136097725,0.013823313377846778,0.03124581554599937,0.02810118465323446,0,0.006606200385604258
-0.0125284193984375,0.004880240599765626,0.0030685637432812498,-0.012688775258593746,-0.02547381253953127,-0.012823696652343751,0.004800429321367574,0.0036615270635844046,0.004406933732548331,0.008675685089939647,0.033930811585312165,0.013479036466447852,0,0.013791088585797933
-0.00037774256343750003,0.0006203267448437501,0.00023619442890625048,-0.006669000982812496,-0.01682474133195311,0.011252649851562496,0.0019632876906415186,0.00310402946576969,0.005752301003792579,0.004408690173819722,0.010859609563975314,0.004328989217448194,0,0.0007637293518302976
0.016409224010937497,0.0047924988125,-0.006140506695312498,0.10118290187500001,0.01111308647812501,-0.026416635468749977,0.29331620482013615,0.19378146326847256,0.11012186452847665,0.5110025998878246,0.42120376397675297,0.3131341424461503,0,0.018164154260083765
0.005694581304687512,0.013655092218750007,0.0010610490156250118,0.37613595351562507,-0.13385100349999995,-0.05620977820312503,0.20460040511937197,0.14847481663206144,0.15643283616955145,0.331017281230597,0.45101126617050574,0.27109756603859547,0,0.014832923675116188
-0.019278391976562496,0.008992125867187496,0.00121432943984375,0.01766265478124998,0.001664257039062508,-0.018072308523437507,0.21339544635403504,0.13139198256104,0.12034943653257665,0.31697892001389916,0.2356393330337461,0.33916525219827737,0,0.02130702515138617
0.0002405540166406251,0.00012976949367187487,0.00057674355984375,0.00019519133750000014,0.0001377719564609381,0.0005139245948343748,0.0034248732285061816,0.003344138972109242,0.004146791133472166,0.004992985938171529,0.00458432637001286,0.0035621880529809174,0,0.0006382315334038535
-0.014162274101562494,0.0008516906093749997,0.008748405398437503,-0.017356899132812492,0.007005765156249967,-0.006012715906249999,0.27478225237064424,0.16988289888504415,0.14395823521782058,0.5533957687054488,0.45637397973239263,0.4719087464603809,0,0.01666823270887756
-0.0004267909062500023,0.0011440579687500018,-0.0009718748578125074,-0.03517871891328122,0.04268440312499998,0.01719685241406251,0.17401924131528193,0.15006310662808398,0.1740253043580153,0.3060579552444489,0.7257372787357953,0.39430928286074046,0,0.0015606280315200542
-0.0005376570258609378,-0.0005221212815625003,0.002982005669445311,-0.0009437876320312486,0.004793901757265626,0.0006543045562109374,0.003873601880264964,0.009615370076066783,0.01286664360198676,0.0360670592063651,0.026718631652530366,0.01316779397994001,0,0.003074742838469922
0.004590033242187494,-0.0030935645484374994,0.006289249515624996,-0.3294118037500001,0.08420825524999993,-0.002881044468749992,0.26265579788767984,0.15898518538530457,0.14019589801580482,0.26282932776416346,0.43696197737078435,0.10532686308538344,0,0.008378138590971433
-0.019429984304687502,-0.033125346359374974,-0.032835263813281244,0.5940055680937503,-0.22850894776562483,-0.13048841835937502,0.2719243200504168,0.18482210023991394,0.17059000082472528,0.48157831287617875,0.4485220456529555,0.4972250085057732,0,0.050526897898018
0.0030454639140625084,0.005857083406249999,-0.010823020820312505,0.4525866682890625,-0.07514031953125,0.05135874251562501,0.26128466192824107,0.1814066494219767,0.09754278032172624,0.6212325053859676,0.38725641002935857,0.2536669669875635,0,0.01267746252830368
-0.0007189312592265618,0.001271755833203125,-0.0021466150344531245,0.0009308591570312503,0.0015674099007812483,-0.013228373730625003,0.005599871494868261,0.0073882205547779346,0.0066139777486742685,0.025889149808428512,0.013454759365919,0.011503587245971105,0,0.00259657103906661
-0.00274225274546875,0.0009345631780468739,-0.00044216163281250053,-0.004208027092890623,-0.012464956589843744,0.044150285690624985,0.006176151607213022,0.004950561075142105,0.008526859516430427,0.017183815168146935,0.019868928008479697,0.03493679612214219,0,0.0029306766050390797
-0.0005835635557031248,-0.0014527366694531251,-0.001513446221093751,-0.009693459130468752,0.018992495492187497,-0.009509450418828126,0.004297043785756462,0.0053475177630525035,0.008642724963851415,0.030586708761134215,0.05679388848116026,0.01930793357646464,0,0.0021775007964319067
-30.72332492553016,39.119944589488995,44.44506197739899,-16.20991171532324,13.797720264178771,-15.206209967657454,11.411359196470313,11.518357058841662,11.4114052647687,11.263023831747565,11.147577140232537,11.06964940513856,3,66.70574408054549
0.013705842546874993,-0.0013254468093749988,-0.011114092570312496,0.1558046503312501,-0.06079888146875008,-0.0271495732578125,0.2089713822409523,0.1759279897163852,0.1647488602387876,0.6645608497048807,0.8314164991741767,0.32045860150545175,0,0.017695479163495023
-0.0011657821910156245,-7.836133632812468e-05,-0.00012549123416406258,-0.0019086152247656254,-0.014515810579374993,-0.012609574096874993,0.007747581359440763,0.006216396316358492,0.006877900963861342,0.018206942113029784,0.037630144192647534,0.010773694870435245,0,0.0011751326162490509
-9.155911762497823,-0.20445457180062832,9.65466427985802,0.6675238356973371,0.5504521584245653,-0.23380617507806828,0.45014810881819195,0.4693378449130825,0.49625166839327395,0.6932871612144234,0.4887012918968504,0.4438487553937934,1,13.30733122122323
0.0012054788532968744,0.0004902986417968756,0.00369301286796875,0.002189579735937501,-0.006807506260859376,0.0029984034917187505,0.002377772330971579,0.006370021824589184,0.00521073903254077,0.013021544501308992,0.007069626712109399,0.005425309630507322,0,0.003915599068709229
-0.00045331660156249605,0.016040101728125002,0.013699924851562502,-0.0030605814921875057,0.0066100038671875,-0.013421099710937504,0.17634167039906617,0.14114627383023343,0.1183624062308485,0.3579815895060251,0.3274788264273986,0.26961697349287456,0,0.02109924880957402
-0.0007458975015624997,-0.0008990054871093748,0.00112405363109375,-0.005510856046093756,-0.0022663076218749968,-0.003708408794531251,0.008430579821289152,0.003910113163826195,0.003774175399825212,0.008303476740871221,0.022637063060455292,0.005779699430201824,0,0.0016211324789371742
-0.0028311640546875034,0.014235558891406253,-0.00013197670312500875,0.11170602214843749,0.04955314727656252,0.023560744656249997,0.1811829902436356,0.15968737446046205,0.13236806873283705,0.7131757839262811,0.4622023456460081,0.2730038295456596,0,0.014514959342189628
-43.273291368389955,-38.30814481473086,-20.31365143169721,-9.962870016998469,15.619024348429637,-15.982651360208385,8.35132678219145,8.335704971120368,8.279149352989133,8.499299926808543,8.359508181153387,7.949735232936887,3,61.259579981325835
0.0006656656423984373,-0.0014887097874999998,-0.002142496316406251,-0.0008460046617968754,-0.004092191413359373,0.0031394076805703127,0.005260557815965512,0.008839177814449756,0.014411143533993148,0.0027096923341455546,0.022153444615020085,0.009952762558707827,0,0.0026925189033101277
-0.0003133251205468749,4.5937648671875035e-05,0.0010417749335781248,0.000470820791171875,-2.8985653203124976e-05,0.00013763777617187492,0.0019758318142553007,0.0021350287374902474,0.0037528765750138274,0.0032283445446275602,0.004073570342110263,0.002470511277456298,0,0.0010888424637948873
-0.0001831630590625002,-0.0008833921986718752,0.0016056335527343756,-0.007514485103125002,-0.0009752916507812484,-0.003819448192578123,0.006793489725289233,0.004991149430600213,0.005471462321776922,0.008847163911524663,0.016695560942367894,0.006927966548680609,0,0.0018417354827840711
0.005791926573125001,-0.006162027190624998,0.0047102951375000025,0.11670394796874996,-0.059519525460937486,0.0516531828515625,0.012902280173591673,0.005669955013941636,0.010026603911446864,0.0547853960435675,0.033750758076587555,0.032185804234109966,0,0.009680076074537301
0.004334771749999987,-0.003848127717187499,0.025263476570312485,-0.03709902913281254,0.11304797921874996,-0.0368343159375,0.38440325344610454,0.21416546742699263,0.2529809973060551,0.6144434924742564,1.1876312272214655,0.38320746165318875,0,0.02591990704981622
-0.00047059021762500017,5.572819289062534e-05,-0.000564642370078125,-0.0005381859985156247,0.0014379147799999986,-0.00043888973543749967,0.00724307755973105,0.004146455219865012,0.0045453703764868686,0.006556843260032821,0.011355414164003779,0.00452984608337653,0,0.0007371443484790763
0.01384309625,-0.013268206127343744,-0.021040541210937503,0.1432387832109375,-0.01875459900359375,0.030903012718750032,0.18581346361775483,0.14388702459999034,0.11770400521383304,0.3875959490403756,0.4770159574735262,0.23747949206515837,0,0.028467191327449314
0.0056284007265625,-0.016363552405468752,0.010960426695312503,0.040738675148437466,-0.03183201069140626,0.04898662402343752,0.23363931736404703,0.21642073194333894,0.10191670590029854,0.4500780906026835,0.48619595450124037,0.3640325602992928,0,0.020483546944038047
0.00018596455721875003,-0.003775655685624999,-0.0023474417153906252,-0.0017211052945312502,-0.001426166580468746,0.010809676913281248,0.0037778468071368774,0.007102330795647742,0.018099716030002,0.014639645429243101,0.05574150857855621,0.02061396935827527,0,0.004449791150165369
0.017338862921875003,-0.0018836408437500009,-0.01067993109140625,-0.026528639749999947,-0.040852901442187506,-0.032188542578125014,0.4564732499818339,0.1518245861317693,0.18116327953573075,0.5816851757562901,0.4043625859160165,0.2963013922075878,0,0.020451043943256315
0.0008387881521093765,-0.0003963083882812492,0.0013133004250000036,-0.006316966418749998,-0.020290168178906248,0.002604748077195312,0.008117951405867458,0.0069942202051903575,0.019270657847430095,0.015321240894026271,0.010152571533220616,0.006741296771732547,0,0.0016079129046830658
-8.077106873962697,1.4578119339741396,9.920875354531256,0.01404744761860409,0.022611655188248057,0.3014459304508105,0.3197715586972245,0.48473112277841424,0.8272145817641683,1.2610317766329995,1.100112503771772,1.4755389885596684,1,12.875893712220467
-10.122912245685809,-0.9150987994938531,9.956044631984065,0.9979314608376588,0.0275545743464366,0.04640432901157972,1.113505266090263,1.156945112488641,0.697162616829353,0.64985765020551,1.2274373031027055,1.3556836918543729,1,14.227915618977697
0.049213411515625,0.006258125607031259,0.04007548861718749,-0.2679418045335938,0.14181017085937503,0.0588633357109375,0.418074400431046,0.222369523625184,0.14815787160470545,0.3153177926005111,0.4392816502497885,0.27981114951142844,0,0.06377435846032445
